Path;SteerAngle;Throttle;Brake;Speed;X_Position;Y_Position;Pitch;Yaw;Roll
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_10_309.jpg;0;0;0;1.30778;119.135;129.9486;359.8091;299.7096;359.924
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_10_374.jpg;0;0;0;1.303314;119.1729;129.8823;359.7132;299.7125;359.9307
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_10_444.jpg;0;0;0;1.298609;119.2236;129.7939;359.6196;299.717;359.9535
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_10_515.jpg;0;0.2076227;0;1.29235;119.2618;129.727;359.5796;299.718;359.9718
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_10_581.jpg;0;0.4150029;0;1.297036;119.3138;129.6358;359.5945;299.718;359.994
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_10_646.jpg;0;0.6181231;0;1.317767;119.3542;129.5651;359.6705;299.718;0.009072127
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_10_712.jpg;0;0.8139746;0;1.343173;119.396;129.4917;359.8144;299.7178;0.02257825
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_10_785.jpg;0;1;0;1.378208;119.4548;129.3887;0.1216512;299.7177;0.03794657
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_10_849.jpg;0;1;0;1.437303;119.5008;129.3077;0.4159193;299.7132;0.03753166
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_10_917.jpg;0;1;0;1.482175;119.548;129.224;0.7190575;299.7011;0.004379403
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_10_986.jpg;0;1;0;1.527839;119.6137;129.1091;1.124519;299.704;-0.001318907
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_11_067.jpg;0;0.7957098;0;1.588741;119.6799;128.9926;1.388227;299.6917;-0.003365817
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_11_129.jpg;0;0.5614781;0;1.631881;119.7279;128.9078;1.266697;299.6755;-0.001231149
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_11_189.jpg;0;0.3634788;0;1.671959;119.7764;128.8219;1.133842;299.6661;-0.0002881516
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_11_256.jpg;0;0.1862003;0;1.686008;119.8251;128.7356;0.9986549;299.6561;-0.0001612009
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_11_325.jpg;0;0;0;1.690529;119.8897;128.6212;0.7970213;299.6442;0.001796834
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_11_392.jpg;0;0;0;1.684409;119.938;128.5359;0.6314381;299.6391;0.01033901
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_11_462.jpg;0;0;0;1.679095;120.0022;128.4229;0.40356;299.6378;0.03134298
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_11_530.jpg;0;0;0;1.671911;120.0502;128.3385;0.2286951;299.6378;0.04681517
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_11_601.jpg;0;0;0;1.666434;120.098;128.2544;0.05538554;299.6379;0.05996579
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_11_672.jpg;0;0;0;1.66088;120.1616;128.1425;359.8356;299.6381;0.07375465
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_11_740.jpg;0;0;0;1.653378;120.2249;128.0304;359.6602;299.6291;0.05936124
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_11_808.jpg;0;0;0;1.645401;120.2726;127.9462;359.5601;299.6238;0.03868416
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_11_872.jpg;0;0;0;1.639385;120.3204;127.8621;359.4803;299.6218;0.01703759
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_11_945.jpg;0;0.1922899;0;1.633497;120.3846;127.7491;359.4314;299.617;359.9761
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_12_011.jpg;0;0.4051049;0;1.637125;120.4337;127.663;359.4556;299.6212;359.9653
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_12_081.jpg;0;0.609134;0;1.650283;120.5008;127.5451;359.576;299.6217;359.9489
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_12_149.jpg;0;0.8157025;0;1.682049;120.5528;127.4537;359.7414;299.6219;359.939
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_12_229.jpg;0;1;0;1.715869;120.625;127.3269;0.07302056;299.6221;359.9292
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_12_287.jpg;0;1;0;1.773363;120.6812;127.228;0.3913189;299.6223;359.9242
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_12_356.jpg;0;1;0;1.816984;120.7392;127.127;0.7154059;299.6349;359.9558
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_12_426.jpg;0;1;0;1.861366;120.8182;126.9886;1.145629;299.642;-0.0002993342
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_12_496.jpg;0;1;0;1.920691;120.878;126.8825;1.416921;299.6297;-0.002188117
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_12_570.jpg;0;1;0;1.963233;120.9555;126.745;1.300061;299.6101;-0.001209788
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_12_636.jpg;0;0.7945977;0;2.03782;121.0152;126.6389;1.187142;299.5961;-0.0004609765
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_12_707.jpg;0;0.595006;0;2.071585;121.0964;126.4947;1.07735;299.5789;-0.0004135931
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_12_800.jpg;0;0.3716366;0;2.102922;121.1991;126.3121;0.9545039;299.5595;-0.00035143
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_12_850.jpg;0;0.08986568;0;2.123443;121.2403;126.239;0.8978447;299.5525;-0.0002849553
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_12_909.jpg;0;0;0;2.123006;121.3017;126.1297;0.7912788;299.5425;-0.0001520662
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_12_978.jpg;0;0;0;2.116969;121.3628;126.0212;0.6630377;299.5331;0.0001333177
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_13_048.jpg;-4.120927;0;0;2.110255;121.441;125.8761;0.4648161;299.0278;359.9696
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_13_118.jpg;0;0;0;2.099724;121.5004;125.7684;0.310129;298.894;359.964
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_13_187.jpg;0;0;0;2.092815;121.5793;125.6254;0.1018166;298.873;359.9565
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_13_257.jpg;0;0;0;2.083622;121.6382;125.5185;359.9453;298.8715;359.952
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_13_325.jpg;0;0;0;2.076649;121.7169;125.3764;359.7648;298.8791;359.9688
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_13_395.jpg;0;0;0;2.066992;121.7759;125.2698;359.6559;298.8849;359.9923
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_13_464.jpg;4.173244;0;0;2.059543;121.8573;125.1295;359.5453;299.3954;0.08413695
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_13_536.jpg;8.297645;0;0;2.047866;121.9215;125.0263;359.4944;300.2355;0.2103175
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_13_607.jpg;12.47687;0;0;2.036527;122.0127;124.8929;359.4782;302.0353;0.4683014
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_13_676.jpg;15;0;0;2.018159;122.0851;124.7962;359.4992;303.7006;0.7172182
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_13_742.jpg;15;0;0;2.004758;122.1854;124.6677;359.7153;305.872;0.9206185
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_13_811.jpg;15;0;0;1.990435;122.265;124.5743;359.9655;307.5844;1.046959
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_13_881.jpg;15;0;0;1.974653;122.372;124.4566;0.09795328;309.9715;1.145571
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_13_950.jpg;15;0;0;1.964791;122.4518;124.3744;359.9611;311.7335;1.096084
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_14_021.jpg;15;0;0;1.957394;122.5632;124.2691;359.8499;313.9205;1.042478
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_14_089.jpg;10.8503;0;0;1.94617;122.6488;124.1907;359.8496;315.2465;0.9546998
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_14_159.jpg;6.671396;0;0;1.940096;122.7635;124.0872;359.8578;316.4436;0.8226579
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_14_229.jpg;2.466428;0;0;1.932496;122.8488;124.0094;359.8513;316.8794;0.6939698
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_14_298.jpg;0;0;0;1.926288;122.9329;123.9312;359.8326;316.9784;0.537273
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_14_372.jpg;0;0;0;1.919507;123.0445;123.8273;359.797;316.9927;0.3307286
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_14_443.jpg;0;0;0;1.910892;123.1555;123.724;359.7541;316.9939;0.1375051
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_14_512.jpg;-4.135583;0;0;1.90225;123.2366;123.6451;359.7161;316.6399;359.9472
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_14_578.jpg;-8.270722;0;0;1.893538;123.3146;123.5642;359.6725;315.8229;359.6929
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_14_648.jpg;-4.172431;0;0;1.882579;123.4198;123.4569;359.6764;315.0771;359.47
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_14_717.jpg;-0.003030002;0;0;1.873532;123.4993;123.3776;359.6928;314.943;359.3776
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_14_787.jpg;0;0;0;1.866985;123.6053;123.2722;359.7254;314.9308;359.3083
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_14_857.jpg;0;0;0;1.85808;123.6843;123.1934;359.748;314.9313;359.2789
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_14_926.jpg;0;0;0;1.851602;123.7893;123.0887;359.7787;314.9349;359.2772
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_14_995.jpg;0;0;0;1.843091;123.8677;123.0105;359.7986;314.9376;359.2982
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_15_071.jpg;0;0;0;1.836767;123.9715;122.9068;359.8144;314.9393;359.3459
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_15_139.jpg;0;0;0;1.828484;124.049;122.8293;359.8187;314.9395;359.3941
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_15_208.jpg;0;0;0;1.822376;124.1516;122.7265;359.8124;314.9393;359.47
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_15_278.jpg;0;0;0;1.81426;124.2283;122.6498;359.8029;314.9402;359.5366
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_15_345.jpg;0;0;0;1.808116;124.33;122.548;359.7832;314.9402;359.6301
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_15_412.jpg;0;0;0;1.800028;124.4058;122.472;359.7633;314.9401;359.7016
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_15_482.jpg;0;0;0;1.793966;124.5065;122.371;359.7321;314.9399;359.7959
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_15_550.jpg;0;0;0;1.785886;124.5816;122.2956;359.7066;314.9398;359.8641
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_15_621.jpg;0;0;0;1.779829;124.6814;122.1955;359.6717;314.9397;359.9496
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_15_691.jpg;0;0.2110108;0;1.771757;124.7564;122.1203;359.6584;314.9396;0.008178003
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_15_759.jpg;0;0.4181778;0;1.774959;124.8322;122.0442;359.6792;314.9394;0.06129611
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_15_828.jpg;0;0.6248043;0;1.78878;124.9357;121.9402;359.7975;314.9361;0.1120466
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_15_898.jpg;0;0.8318617;0;1.820808;125.0157;121.8599;359.954;314.9357;0.1456936
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_15_967.jpg;0;1;0;1.855;125.126;121.7489;0.2560082;314.9311;0.172063
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_16_040.jpg;0;1;0;1.912065;125.2111;121.6629;0.5117484;314.9193;0.154121
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_16_109.jpg;0;1;0;1.955917;125.3277;121.545;0.8798054;314.9012;0.09776846
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_16_180.jpg;0;1;0;2.014348;125.4476;121.4235;1.25894;314.8768;0.008990833
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_16_246.jpg;0;1;0;2.073102;125.5387;121.3324;1.418997;314.867;-0.004183493
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_16_309.jpg;0;0.807385;0;2.110594;125.6281;121.2426;1.30485;314.8228;-0.001435512
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_16_377.jpg;0;0.6137047;0;2.162764;125.7188;121.1509;1.200694;314.8085;-0.0006815143
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_16_448.jpg;0;0.4078911;0;2.187838;125.8409;121.0271;1.073262;314.7933;-0.0004822265
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_16_520.jpg;0;0.1966858;0;2.206358;125.9633;120.9029;0.9323542;314.7781;-0.0003275189
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_16_585.jpg;0;0;0;2.210862;126.0547;120.8102;0.8050364;314.7673;-0.0001445155
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_16_654.jpg;0;0;0;2.204938;126.1456;120.718;0.6582662;314.7572;0.0004858559
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_16_722.jpg;0;0;0;2.197933;126.2662;120.5958;0.4451574;314.7485;0.009979142
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_16_792.jpg;0;0;0;2.1885;126.3563;120.5047;0.2807125;314.7464;0.02478392
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_16_861.jpg;0;0;0;2.181358;126.4761;120.3838;0.06014751;314.7465;0.04760857
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_16_929.jpg;0;0;0;2.17174;126.5656;120.2935;359.8964;314.7466;0.06185561
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_16_998.jpg;0;0;0;2.164446;126.6548;120.2028;359.7634;314.7365;0.04767233
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_17_068.jpg;0;0;0;2.156787;126.774;120.0823;359.6164;314.7285;0.0223084
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_17_140.jpg;0;0;0;2.146509;126.8632;119.9919;359.5329;314.7229;359.9928
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_17_209.jpg;0;0;0;2.138821;126.9825;119.8719;359.4547;314.7288;359.9821
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_17_278.jpg;0;0;0;2.128515;127.0718;119.782;359.4161;314.7336;359.9832
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_17_347.jpg;0;0.2065316;0;2.120904;127.1913;119.6615;359.4101;314.7371;359.9919
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_17_412.jpg;0;0.4091912;0;2.1232;127.2817;119.5703;359.4467;314.7373;-0.003491496
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_17_482.jpg;0;0.6103926;0;2.135221;127.4046;119.4463;359.5769;314.7374;0.002121925
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_17_549.jpg;0;0.4023289;0;2.164757;127.4981;119.3519;359.719;314.7374;0.00584319
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_17_618.jpg;0;0.1993122;0;2.178159;127.592;119.2571;359.8667;314.7374;0.009105341
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_17_688.jpg;0;0;0;2.181609;127.7166;119.1313;0.03105076;314.7374;0.01270374
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_17_756.jpg;0;0;0;2.173288;127.8093;119.0378;0.1192604;314.7374;0.01482881
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_17_825.jpg;-4.11876;0;0;2.166216;127.9289;118.9115;0.1878507;314.1998;359.9329
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_17_895.jpg;-0.02231553;0;0;2.155203;128.0187;118.8184;0.2075464;314.0533;359.9058
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_17_962.jpg;0;0;0;2.148186;128.1377;118.6955;0.1922062;314.0309;359.8881
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_18_029.jpg;0;0;0;2.138844;128.2264;118.604;0.1581488;314.0308;359.8784
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_18_099.jpg;0;0;0;2.131835;128.3146;118.5129;0.1096536;314.0317;359.8705
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_18_169.jpg;0;0;0;2.124824;128.4315;118.3921;0.02876993;314.0316;359.862
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_18_239.jpg;0;0;0;2.115468;128.5188;118.3019;359.9608;314.0329;359.8624
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_18_308.jpg;0;0;0;2.10843;128.6348;118.1822;359.8761;314.0378;359.8797
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_18_375.jpg;0;0;0;2.098828;128.7215;118.0927;359.817;314.0408;359.8996
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_18_464.jpg;0;0;0;2.091578;128.8367;117.9737;359.7448;314.0439;359.9328
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_18_509.jpg;0;0;0;2.082029;128.9228;117.8848;359.6955;314.0464;359.9615
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_18_578.jpg;0;0;0;2.074907;129.0086;117.7961;359.6518;314.0479;359.9907
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_18_646.jpg;0;0;0;2.06773;129.1226;117.6779;359.6067;314.0433;0.01252443
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_18_710.jpg;0;0;0;2.058017;129.2079;117.5897;359.5799;314.0421;0.0254757
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_18_778.jpg;0;0;0;2.050981;129.2929;117.5014;359.5688;314.0369;0.0228014
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_18_847.jpg;0;0;0;2.043658;129.406;117.3844;359.5524;314.0363;0.02519846
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_18_914.jpg;0;0;0;2.034359;129.4906;117.2967;359.5543;314.0316;0.01291205
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_18_981.jpg;0;0;0;2.027102;129.603;117.1805;359.5541;314.031;0.003445374
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_19_046.jpg;-3.983658;0;0;2.017884;129.6853;117.092;359.5589;313.6868;359.9497
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_19_116.jpg;0;0;0;2.009387;129.7681;117.0046;359.5703;313.5614;359.9348
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_19_180.jpg;0;0;0;2.002277;129.8784;116.8887;359.5819;313.5424;359.9255
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_19_246.jpg;0;0;0;1.993194;129.9609;116.8021;359.5995;313.5449;359.9325
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_19_317.jpg;0;0;0;1.986145;130.043;116.7158;359.6126;313.5452;359.9366
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_19_381.jpg;0;0;0;1.979399;130.1519;116.6012;359.6244;313.5452;359.9434
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_19_446.jpg;0;0;0;1.970448;130.2333;116.5156;359.6328;313.5471;359.9537
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_19_517.jpg;0;0;0;1.963677;130.3145;116.4303;359.6432;313.5485;359.9671
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_19_586.jpg;0;0;0;1.95689;130.4221;116.317;359.6507;313.5487;359.9831
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_19_652.jpg;0;0;0;1.948052;130.5025;116.2325;359.652;313.5487;359.9942
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_19_712.jpg;0;0;0;1.94145;130.5825;116.1483;359.65;313.5487;0.004395002
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_19_779.jpg;0;0;0;1.934867;130.6623;116.0642;359.6556;313.5453;0.003352763
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_19_847.jpg;0;0;0;1.928081;130.7682;115.9527;359.6565;313.5449;0.006032406
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_19_915.jpg;0;0;0;1.919368;130.8474;115.8693;359.6573;313.5428;0.003095371
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_19_983.jpg;0;0;0;1.912783;130.9525;115.7587;359.6603;313.5414;-0.003621518
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_20_047.jpg;0;0;0;1.904014;131.031;115.676;359.6587;313.5413;359.9925
C:\Users\ASUS\Desktop\Robotic_Udacity\My_dataset\IMG\robocam_2018_04_18_23_35_20_112.jpg;0;0;0;1.897558;131.1093;115.5937;359.6633;313.5442;-0.00195699
